player_a,player_b,color_a,color_b,condition,round_type,exec_score_a,upside_score_a,score_a,exec_score_b,upside_score_b,score_b,winner_score,loser_score,prediction,actual_winner,correct
Harris English,Scottie Scheffler,Yellow,Blue,Calm,Positioning,4.88,2.57,3.7249999999999996,0.27,3.12,1.695,3.7249999999999996,1.695,Harris English,Push,
Michael Thorbjornsen,Sepp Straka,Yellow,Yellow,Calm,Positioning,4.88,2.57,3.7249999999999996,4.88,2.57,3.7249999999999996,3.7249999999999996,3.7249999999999996,TIE,Sepp Straka,
Min Woo Lee,Cameron Young,Yellow,Yellow,Calm,Positioning,4.88,2.57,3.7249999999999996,-2.28,2.57,0.14500000000000002,3.7249999999999996,0.14500000000000002,Min Woo Lee,Cameron Young,False
Rory McIlroy,Ryan Fox,Purple,Yellow,Calm,Positioning,-2.78,-1.87,-2.325,4.2,2.57,3.385,3.385,-2.325,Ryan Fox,Ryan Fox,True
Bud Cauley,Chris Gotterup,Yellow,Yellow,Calm,Positioning,4.2,2.57,3.385,4.88,2.57,3.7249999999999996,3.7249999999999996,3.385,Chris Gotterup,Chris Gotterup,True
Xander Schauffele,Russell Henley,Yellow,Green,Calm,Positioning,-2.28,2.57,0.14500000000000002,-1.8,0.04,-0.88,0.14500000000000002,-0.88,Xander Schauffele,Russell Henley,False
Collin Morikawa,Rickie Fowler,Yellow,Yellow,Calm,Positioning,-2.28,2.57,0.14500000000000002,4.88,2.57,3.7249999999999996,3.7249999999999996,0.14500000000000002,Rickie Fowler,Collin Morikawa,False
Ludvig Aberg,Sahith Theegala,Yellow,Yellow,Calm,Positioning,-2.28,2.57,0.14500000000000002,4.2,2.57,3.385,3.385,0.14500000000000002,Sahith Theegala,Ludvig Aberg,False
Daniel Berger,Akshay Bhatia,Yellow,Yellow,Calm,Positioning,-2.28,2.57,0.14500000000000002,-2.28,2.57,0.14500000000000002,0.14500000000000002,0.14500000000000002,TIE,Akshay Bhatia,
Dean Burmester,David Puig,Yellow,Green,Moderate,Positioning,3.29,-0.67,1.31,-1.38,6.62,2.62,2.62,1.31,David Puig,Dean Burmester,False
Thomas Detry,Richard Bland,Purple,Yellow,Moderate,Positioning,1.48,-1.06,0.20999999999999996,-5.69,-0.67,-3.18,0.20999999999999996,-3.18,Thomas Detry,Thomas Detry,True
Sergio Garcia,Tom McKibbin,Yellow,Yellow,Moderate,Positioning,-5.69,-0.67,-3.18,-5.69,-0.67,-3.18,-3.18,-3.18,TIE,Sergio Garcia,
Branden Grace,Jose Luis Ballester,Green,Yellow,Moderate,Positioning,-1.38,6.62,2.62,3.29,-0.67,1.31,2.62,1.31,Branden Grace,Branden Grace,True
Lucas Herbert,Talor Gooch,Yellow,Yellow,Moderate,Positioning,0.93,-0.67,0.13,0.93,-0.67,0.13,0.13,0.13,TIE,Lucas Herbert,
Anirban Lahiri,Laurie Canter,Yellow,Yellow,Moderate,Positioning,0.93,-0.67,0.13,0.93,-0.67,0.13,0.13,0.13,TIE,Anirban Lahiri,
Graeme McDowell,Scott Vincent,Blue,Yellow,Moderate,Positioning,0.61,-1.37,-0.38000000000000006,0.93,-0.67,0.13,0.13,-0.38000000000000006,Scott Vincent,Push,
Adrian Meronk,Bubba Watson,Yellow,Blue,Moderate,Positioning,3.29,-0.67,1.31,-7.16,-1.37,-4.265000000000001,1.31,-4.265000000000001,Adrian Meronk,Bubba Watson,False
Joaquin Niemann,Tyrrell Hatton,Blue,Yellow,Moderate,Positioning,0.61,-1.37,-0.38000000000000006,0.93,-0.67,0.13,0.13,-0.38000000000000006,Tyrrell Hatton,Joaquin Niemann,False
Carlos Ortiz,Jon Rahm,Purple,Yellow,Moderate,Positioning,1.48,-1.06,0.20999999999999996,-5.69,-0.67,-3.18,0.20999999999999996,-3.18,Carlos Ortiz,Jon Rahm,False
Elvis Smylie,Marc Leishman,Yellow,Yellow,Moderate,Positioning,-5.69,-0.67,-3.18,3.29,-0.67,1.31,1.31,-3.18,Marc Leishman,Elvis Smylie,False
Matthew Wolff,Harold Varner III,Yellow,Yellow,Moderate,Positioning,0.93,-0.67,0.13,3.29,-0.67,1.31,1.31,0.13,Harold Varner III,Harold Varner III,True
Patrick Cantlay,Michael Brennan,Green,Purple,Calm,Positioning,-3.87,1.1,-1.385,0.91,0.98,0.9450000000000001,0.9450000000000001,-1.385,Michael Brennan,Patrick Cantlay,False
Danny Walker,Kristoffer Reitan,Green,Orange,Calm,Positioning,2.46,1.1,1.78,1.29,0.47,0.88,1.78,0.88,Danny Walker,Danny Walker,True
Rico Hoey,Daniel Berger,Red,Yellow,Calm,Positioning,-5.01,0.79,-2.11,-2.28,-3.62,-2.95,-2.11,-2.95,Rico Hoey,Push,
Zach Bauchou,Eric Cole,Blue,Yellow,Calm,Positioning,4.22,3.02,3.62,-2.28,-3.62,-2.95,3.62,-2.95,Zach Bauchou,Zach Bauchou,True
Stephan Jaeger,Steven Fisk,Blue,Yellow,Calm,Positioning,0.27,3.12,1.695,-2.28,-3.62,-2.95,1.695,-2.95,Stephan Jaeger,Stephan Jaeger,True
J.T. Poston,Kevin Roy,Yellow,Yellow,Calm,Positioning,4.2,-3.62,0.29000000000000004,-2.28,-3.62,-2.95,0.29000000000000004,-2.95,J.T. Poston,Push,
Si Woo Kim,Scottie Scheffler,Yellow,Purple,Calm,Positioning,-2.28,-3.62,-2.95,0.91,0.98,0.9450000000000001,0.9450000000000001,-2.95,Scottie Scheffler,Scottie Scheffler,True
Sudarshan Yellamaraju,Ricky Castillo,Yellow,Blue,Calm,Positioning,4.2,-3.62,0.29000000000000004,4.22,3.02,3.62,3.62,0.29000000000000004,Ricky Castillo,Sudarshan Yellamaraju,False
Nico Echavarria,Takumi Kanaya,Orange,Yellow,Calm,Positioning,1.29,-1.38,-0.04499999999999993,-2.28,-3.62,-2.95,-0.04499999999999993,-2.95,Nico Echavarria,Nico Echavarria,True
Joe Highsmith,Rory McIlroy,Blue,Yellow,Calm,Positioning,4.22,3.12,3.67,-2.28,-3.62,-2.95,3.67,-2.95,Joe Highsmith,Joe Highsmith,True
Nicolai Hojgaard,Chris Kirk,Yellow,Yellow,Calm,Positioning,-2.28,-3.62,-2.95,4.2,2.57,3.385,3.385,-2.95,Chris Kirk,Push,
Tony Finau,Robert MacIntyre,Green,Purple,Calm,Positioning,-3.87,0.04,-1.915,-3.49,0.98,-1.2550000000000001,-1.2550000000000001,-1.915,Robert MacIntyre,Robert MacIntyre,True
Max McGreevy,Bud Cauley,Orange,Purple,Calm,Positioning,1.29,0.47,0.88,0.91,-1.87,-0.48000000000000004,0.88,-0.48000000000000004,Max McGreevy,Max McGreevy,True
Sam Burns,Chris Gotterup,Yellow,Yellow,Calm,Positioning,-2.28,2.57,0.14500000000000002,4.2,-3.62,0.29000000000000004,0.29000000000000004,0.14500000000000002,Chris Gotterup,Chris Gotterup,True
Adam Scott,Nick Taylor,Yellow,Purple,Calm,Positioning,-2.28,-3.62,-2.95,0.91,0.98,0.9450000000000001,0.9450000000000001,-2.95,Nick Taylor,Nick Taylor,True
Taylor Pendrith,Sam Stevens,Orange,Purple,Calm,Positioning,1.29,-1.38,-0.04499999999999993,-3.49,0.98,-1.2550000000000001,-0.04499999999999993,-1.2550000000000001,Taylor Pendrith,Push,
Matti Schmid,Max Homa,Yellow,Purple,Calm,Positioning,-2.28,-3.62,-2.95,0.91,0.98,0.9450000000000001,0.9450000000000001,-2.95,Max Homa,Max Homa,True
J.J. Spaun,Wyndham Clark,Green,Green,Calm,Positioning,2.46,1.1,1.78,2.46,1.1,1.78,1.78,1.78,TIE,J.J. Spaun,
Taylor Moore,Keegan Bradley,Yellow,Purple,Calm,Positioning,-2.28,2.57,0.14500000000000002,-3.49,0.98,-1.2550000000000001,0.14500000000000002,-1.2550000000000001,Taylor Moore,Keegan Bradley,False
Akshay Bhatia,Brooks Koepka,Blue,Blue,Calm,Positioning,0.27,3.02,1.645,0.27,3.02,1.645,1.645,1.645,TIE,Brooks Koepka,
Min Woo Lee,Alex Noren,Blue,Yellow,Calm,Positioning,0.27,3.02,1.645,4.2,2.57,3.385,3.385,1.645,Alex Noren,Min Woo Lee,False
Rickie Fowler,Hideki Matsuyama,Purple,Green,Calm,Positioning,-3.49,0.98,-1.2550000000000001,2.46,0.04,1.25,1.25,-1.2550000000000001,Hideki Matsuyama,Rickie Fowler,False
Ryan Gerard,Andrew Putnam,Yellow,Blue,Calm,Positioning,4.2,2.57,3.385,0.27,3.02,1.645,3.385,1.645,Ryan Gerard,Push,
Jordan Spieth,William Mouw,Yellow,Yellow,Calm,Positioning,-2.28,-3.62,-2.95,4.2,2.57,3.385,3.385,-2.95,William Mouw,William Mouw,True
Chad Ramey,Sahith Theegala,Yellow,Blue,Calm,Positioning,-2.28,2.57,0.14500000000000002,0.27,3.12,1.695,1.695,0.14500000000000002,Sahith Theegala,Sahith Theegala,True
Justin Rose,Jason Day,Blue,Yellow,Calm,Positioning,0.27,3.02,1.645,-2.28,-3.62,-2.95,1.645,-2.95,Justin Rose,Justin Rose,True
Alex Smalley,Ryo Hisatsune,Blue,Yellow,Calm,Positioning,0.27,3.12,1.695,-2.28,-3.62,-2.95,1.695,-2.95,Alex Smalley,Ryo Hisatsune,False
Patrick Rodgers,Keith Mitchell,Green,Red,Calm,Positioning,-3.87,0.04,-1.915,-5.01,0.79,-2.11,-1.915,-2.11,Patrick Rodgers,Keith Mitchell,False
Russell Henley,Matt Fitzpatrick,Purple,Yellow,Calm,Positioning,-3.49,0.98,-1.2550000000000001,-2.28,2.57,0.14500000000000002,0.14500000000000002,-1.2550000000000001,Matt Fitzpatrick,Matt Fitzpatrick,True
Brian Harman,Viktor Hovland,Purple,Blue,Calm,Positioning,0.91,0.98,0.9450000000000001,4.22,3.02,3.62,3.62,0.9450000000000001,Viktor Hovland,Push,
Michael Thorbjornsen,Tommy Fleetwood,Green,Blue,Calm,Positioning,-3.87,1.1,-1.385,0.27,3.02,1.645,1.645,-1.385,Tommy Fleetwood,Michael Thorbjornsen,False
Maverick McNealy,Austin Smotherman,Purple,Orange,Calm,Positioning,-3.49,0.98,-1.2550000000000001,1.29,0.47,0.88,0.88,-1.2550000000000001,Austin Smotherman,Austin Smotherman,True
Lee Hodges,Jacob Bridgeman,Yellow,Green,Calm,Positioning,4.2,2.57,3.385,-3.87,1.1,-1.385,3.385,-1.385,Lee Hodges,Jacob Bridgeman,False
Justin Thomas,Sepp Straka,Yellow,Purple,Calm,Positioning,-2.28,2.57,0.14500000000000002,-3.49,0.98,-1.2550000000000001,0.14500000000000002,-1.2550000000000001,Justin Thomas,Sepp Straka,False
Cameron Young,Corey Conners,Yellow,Green,Calm,Positioning,-2.28,-3.62,-2.95,2.46,0.04,1.25,1.25,-2.95,Corey Conners,Cameron Young,False
Ludvig Aberg,Xander Schauffele,Green,Purple,Calm,Positioning,-3.87,0.04,-1.915,0.91,0.98,0.9450000000000001,0.9450000000000001,-1.915,Xander Schauffele,Ludvig Aberg,False
Matthew Jordan,Sean Crocker,Yellow,Orange,Calm,Closing,-0.4,1.67,0.635,-1.91,1.16,-0.375,0.635,-0.375,Matthew Jordan,Matthew Jordan,True
Niklas Norgaard,Mikael Lindberg,Green,Yellow,Calm,Closing,7.11,5.46,6.285,3.54,1.67,2.605,6.285,2.605,Niklas Norgaard,Niklas Norgaard,True
Jayden Schaper,Julien Guerrier,Purple,Blue,Calm,Closing,-1.47,3.94,1.2349999999999999,-3.09,-8.27,-5.68,1.2349999999999999,-5.68,Jayden Schaper,Jayden Schaper,True
Frederic Lacroix,Marcus Armitage,Yellow,Purple,Calm,Closing,-0.4,1.67,0.635,5.31,3.94,4.625,4.625,0.635,Marcus Armitage,Frederic Lacroix,False
Benjamin Follett-Smith,Cameron Adam,Purple,Yellow,Calm,Closing,5.31,3.94,4.625,3.54,-0.51,1.5150000000000001,4.625,1.5150000000000001,Benjamin Follett-Smith,Benjamin Follett-Smith,True
Jesper Svensson,Nathan Kimsey,Yellow,Blue,Calm,Closing,3.54,-0.51,1.5150000000000001,-3.09,-8.27,-5.68,1.5150000000000001,-5.68,Jesper Svensson,Nathan Kimsey,False
Nacho Elvira,Grant Forrest,Purple,Blue,Calm,Closing,-1.47,3.94,1.2349999999999999,-3.09,-8.27,-5.68,1.2349999999999999,-5.68,Nacho Elvira,Nacho Elvira,True
Paul Waring,Jason Scrivener,Blue,Yellow,Calm,Closing,-3.09,-4.35,-3.7199999999999998,-3.05,-0.51,-1.7799999999999998,-1.7799999999999998,-3.7199999999999998,Jason Scrivener,Jason Scrivener,True
Ewen Ferguson,Matt Wallace,Green,Purple,Calm,Closing,2.96,5.46,4.21,-1.47,3.94,1.2349999999999999,4.21,1.2349999999999999,Ewen Ferguson,Matt Wallace,False
Calum Hill,Hennie du Plessis,Blue,Blue,Calm,Closing,-3.09,-4.35,-3.7199999999999998,-3.33,-4.35,-3.84,-3.7199999999999998,-3.84,Calum Hill,Calum Hill,True
Johannes Veerman,Dylan Frittelli,Purple,Blue,Calm,Closing,-1.47,3.94,1.2349999999999999,-3.09,-8.27,-5.68,1.2349999999999999,-5.68,Johannes Veerman,Johannes Veerman,True
David Micheluzzi,Kazuma Kobori,Blue,Orange,Calm,Closing,-3.09,-4.35,-3.7199999999999998,-1.91,1.16,-0.375,-0.375,-3.7199999999999998,Kazuma Kobori,Kazuma Kobori,True
Antoine Rozner,Dan Bradbury,Yellow,Green,Calm,Closing,-0.4,1.67,0.635,0.13,12.61,6.37,6.37,0.635,Dan Bradbury,Dan Bradbury,True
Gregorio De Leo,Sebastian Soderberg,Purple,Yellow,Calm,Closing,-1.47,3.94,1.2349999999999999,3.54,1.67,2.605,2.605,1.2349999999999999,Sebastian Soderberg,Gregorio De Leo,False
Jacob Olesen,Joakim Lagergren,Blue,Orange,Calm,Closing,-3.09,-8.27,-5.68,-1.42,1.16,-0.13,-0.13,-5.68,Joakim Lagergren,Jacob Olesen,False
Daniel Hillier,Oliver Lindell,Yellow,Yellow,Calm,Closing,3.54,1.67,2.605,-3.05,-0.51,-1.7799999999999998,2.605,-1.7799999999999998,Daniel Hillier,Oliver Lindell,False
Patrick Reed,Angel Ayora,Purple,Yellow,Calm,Closing,-1.47,3.94,1.2349999999999999,-0.4,1.67,0.635,1.2349999999999999,0.635,Patrick Reed,Patrick Reed,True
Marcus Armitage,Adri Arnaus,Purple,Yellow,Calm,Closing,5.31,3.94,4.625,3.54,1.67,2.605,4.625,2.605,Marcus Armitage,Adri Arnaus,False
Jayden Schaper,Cameron Adam,Purple,Yellow,Calm,Closing,-1.47,3.94,1.2349999999999999,3.54,-0.51,1.5150000000000001,1.5150000000000001,1.2349999999999999,Cameron Adam,Jayden Schaper,False
Frederic Lacroix,Nathan Kimsey,Yellow,Blue,Calm,Closing,-0.4,1.67,0.635,-3.09,-8.27,-5.68,0.635,-5.68,Frederic Lacroix,Frederic Lacroix,True
Brandon Stone,Jesper Svensson,Yellow,Yellow,Calm,Closing,3.54,-0.51,1.5150000000000001,3.54,-0.51,1.5150000000000001,1.5150000000000001,1.5150000000000001,TIE,Jesper Svensson,
Marcus Kinhult,Benjamin Follett-Smith,Purple,Purple,Calm,Closing,-1.47,3.94,1.2349999999999999,5.31,3.94,4.625,4.625,1.2349999999999999,Benjamin Follett-Smith,Push,
Richard Sterne,Kota Kaneko,Blue,Blue,Calm,Closing,-3.09,-4.35,-3.7199999999999998,-3.33,-4.35,-3.84,-3.7199999999999998,-3.84,Richard Sterne,Richard Sterne,True
Grant Forrest,Rafa Cabrera Bello,Blue,Yellow,Calm,Closing,-3.09,-8.27,-5.68,-3.05,-0.51,-1.7799999999999998,-1.7799999999999998,-5.68,Rafa Cabrera Bello,Grant Forrest,False
Quentin Debove,Jason Scrivener,Orange,Yellow,Calm,Closing,-1.91,1.16,-0.375,-3.05,-0.51,-1.7799999999999998,-0.375,-1.7799999999999998,Quentin Debove,Push,
Nacho Elvira,Matt Wallace,Purple,Purple,Calm,Closing,-1.47,3.94,1.2349999999999999,-1.47,3.94,1.2349999999999999,1.2349999999999999,1.2349999999999999,TIE,Nacho Elvira,
Ewen Ferguson,Paul Waring,Green,Blue,Calm,Closing,2.96,5.46,4.21,-3.09,-4.35,-3.7199999999999998,4.21,-3.7199999999999998,Ewen Ferguson,Ewen Ferguson,True
Hennie du Plessis,Dylan Frittelli,Blue,Blue,Calm,Closing,-3.33,-4.35,-3.84,-3.09,-8.27,-5.68,-3.84,-5.68,Hennie du Plessis,Hennie du Plessis,True
Kazuma Kobori,Johannes Veerman,Orange,Purple,Calm,Closing,-1.91,1.16,-0.375,-1.47,3.94,1.2349999999999999,1.2349999999999999,-0.375,Johannes Veerman,Johannes Veerman,True
Dan Bradbury,Calum Hill,Green,Blue,Calm,Closing,0.13,12.61,6.37,-3.09,-4.35,-3.7199999999999998,6.37,-3.7199999999999998,Dan Bradbury,Calum Hill,False
Antoine Rozner,Sebastian Soderberg,Yellow,Yellow,Calm,Closing,-0.4,1.67,0.635,3.54,1.67,2.605,2.605,0.635,Sebastian Soderberg,Antoine Rozner,False
Joakim Lagergren,David Micheluzzi,Orange,Blue,Calm,Closing,-1.42,1.16,-0.13,-3.09,-4.35,-3.7199999999999998,-0.13,-3.7199999999999998,Joakim Lagergren,David Micheluzzi,False
Gregorio De Leo,Oliver Lindell,Purple,Yellow,Calm,Closing,-1.47,3.94,1.2349999999999999,-3.05,-0.51,-1.7799999999999998,1.2349999999999999,-1.7799999999999998,Gregorio De Leo,Oliver Lindell,False
Daniel Hillier,Angel Ayora,Yellow,Yellow,Calm,Closing,3.54,1.67,2.605,-0.4,1.67,0.635,2.605,0.635,Daniel Hillier,Angel Ayora,False
Jacob Olesen,Patrick Reed,Blue,Purple,Calm,Closing,-3.09,-8.27,-5.68,-1.47,3.94,1.2349999999999999,1.2349999999999999,-5.68,Patrick Reed,Jacob Olesen,False
Harris English,Cameron Young,Yellow,Yellow,Calm,Closing,-0.4,1.67,0.635,-3.05,-0.51,-1.7799999999999998,0.635,-1.7799999999999998,Harris English,Harris English,True
Patrick Rodgers,Wyndham Clark,Purple,Blue,Calm,Closing,-1.47,3.94,1.2349999999999999,-3.33,-4.35,-3.84,1.2349999999999999,-3.84,Patrick Rodgers,Wyndham Clark,False
S.H. Kim,Jordan Smith,Purple,Orange,Calm,Closing,-1.47,3.94,1.2349999999999999,-1.42,1.16,-0.13,1.2349999999999999,-0.13,S.H. Kim,Jordan Smith,False
John Keefer,Daniel Berger,Blue,Purple,Calm,Closing,-3.33,-4.35,-3.84,10.41,0.61,5.51,5.51,-3.84,Daniel Berger,Daniel Berger,True
Mac Meissner,Michael Kim,Blue,Yellow,Calm,Closing,-3.09,-8.27,-5.68,-0.4,1.67,0.635,0.635,-5.68,Michael Kim,Push,
Max McGreevy,Rasmus Neergaard-Petersen,Green,Purple,Calm,Closing,2.96,5.46,4.21,-1.47,3.94,1.2349999999999999,4.21,1.2349999999999999,Max McGreevy,Rasmus Neergaard-Petersen,False
Rickie Fowler,Sam Stevens,Blue,Green,Calm,Closing,-3.09,-4.35,-3.7199999999999998,7.11,5.46,6.285,6.285,-3.7199999999999998,Sam Stevens,Rickie Fowler,False
Tom Kim,Alex Smalley,Green,Orange,Calm,Closing,0.13,12.61,6.37,-1.91,1.16,-0.375,6.37,-0.375,Tom Kim,Tom Kim,True
Kurt Kitayama,Nick Taylor,Yellow,Yellow,Calm,Closing,-0.4,1.67,0.635,-3.05,-0.51,-1.7799999999999998,0.635,-1.7799999999999998,Kurt Kitayama,Kurt Kitayama,True
Jacob Bridgeman,Keith Mitchell,Blue,Yellow,Calm,Closing,-3.09,-4.35,-3.7199999999999998,3.54,1.67,2.605,2.605,-3.7199999999999998,Keith Mitchell,Push,
Ryan Fox,Kevin Roy,Yellow,Yellow,Calm,Closing,3.54,-0.51,1.5150000000000001,-3.05,-0.51,-1.7799999999999998,1.5150000000000001,-1.7799999999999998,Ryan Fox,Ryan Fox,True
J.T. Poston,Davis Thompson,Yellow,Yellow,Calm,Closing,3.54,1.67,2.605,-3.05,-0.51,-1.7799999999999998,2.605,-1.7799999999999998,J.T. Poston,J.T. Poston,True
Bud Cauley,Rico Hoey,Yellow,Blue,Calm,Closing,3.54,-0.51,1.5150000000000001,-3.09,-4.35,-3.7199999999999998,1.5150000000000001,-3.7199999999999998,Bud Cauley,Rico Hoey,False
Ben Griffin,Sepp Straka,Yellow,Green,Calm,Closing,3.54,1.67,2.605,7.11,5.46,6.285,6.285,2.605,Sepp Straka,Ben Griffin,False
Mackenzie Hughes,Stephan Jaeger,Orange,Yellow,Calm,Closing,-1.91,-2.07,-1.9899999999999998,3.54,-0.51,1.5150000000000001,1.5150000000000001,-1.9899999999999998,Stephan Jaeger,Mackenzie Hughes,False
Christopher Gotterup,Sahith Theegala,Yellow,Blue,Calm,Closing,3.54,1.67,2.605,-3.09,-8.27,-5.68,2.605,-5.68,Christopher Gotterup,Christopher Gotterup,True
Scottie Scheffler,Viktor Hovland,Green,Yellow,Calm,Closing,0.13,12.61,6.37,3.54,1.67,2.605,6.37,2.605,Scottie Scheffler,Push,
Xander Schauffele,Collin Morikawa,Blue,Yellow,Calm,Closing,-8.62,-8.27,-8.445,-3.05,-0.51,-1.7799999999999998,-1.7799999999999998,-8.445,Collin Morikawa,Xander Schauffele,False
Kristoffer Reitan,Max Homa,Yellow,Orange,Calm,Closing,-0.4,1.67,0.635,-1.42,1.16,-0.13,0.635,-0.13,Kristoffer Reitan,Kristoffer Reitan,True
Rasmus Hojgaard,Pierceson Coody,Yellow,Blue,Calm,Closing,-0.4,1.67,0.635,-3.33,-4.35,-3.84,0.635,-3.84,Rasmus Hojgaard,Rasmus Hojgaard,True
Min Woo Lee,Akshay Bhatia,Green,Blue,Calm,Closing,2.96,5.46,4.21,-8.62,-8.27,-8.445,4.21,-8.445,Min Woo Lee,Akshay Bhatia,False
Jake Knapp,Matt Fitzpatrick,Green,Orange,Calm,Closing,7.11,5.46,6.285,-1.91,1.16,-0.375,6.285,-0.375,Jake Knapp,Jake Knapp,True
Michael Thorbjornsen,Maverick McNealy,Yellow,Blue,Calm,Closing,3.54,1.67,2.605,-3.09,-4.35,-3.7199999999999998,2.605,-3.7199999999999998,Michael Thorbjornsen,Maverick McNealy,False
Nicolai Hojgaard,Ryo Hisatsune,Yellow,Yellow,Calm,Closing,-0.4,1.67,0.635,-3.05,-0.51,-1.7799999999999998,0.635,-1.7799999999999998,Nicolai Hojgaard,Nicolai Hojgaard,True
Si Woo Kim,Hideki Matsuyama,Yellow,Yellow,Calm,Closing,-3.05,-0.51,-1.7799999999999998,3.54,-0.51,1.5150000000000001,1.5150000000000001,-1.7799999999999998,Hideki Matsuyama,Push,
Wenyi Ding,Alex Fitzpatrick,Yellow,Blue,Moderate,Closing,-2.31,-0.46,-1.385,-1.09,6.85,2.88,2.88,-1.385,Alex Fitzpatrick,Alex Fitzpatrick,True
Antoine Rozner,Patrick Reed,Blue,Blue,Moderate,Closing,-1.09,6.85,2.88,-1.03,-10.32,-5.675,2.88,-5.675,Antoine Rozner,Patrick Reed,False
Todd Clements,Jason Scrivener,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-0.46,-1.385,-1.385,-1.385,TIE,Todd Clements,
Ewen Ferguson,Oliver Lindell,Blue,Yellow,Moderate,Closing,-1.09,6.85,2.88,-2.31,-0.46,-1.385,2.88,-1.385,Ewen Ferguson,Ewen Ferguson,True
Herman Loubser,Keenan Davidse,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-4.53,-3.42,-1.385,-3.42,Herman Loubser,Herman Loubser,True
JC Ritchie,Kiradech Aphibarnrat,Yellow,Blue,Moderate,Closing,-2.31,-4.53,-3.42,-1.09,6.85,2.88,2.88,-3.42,Kiradech Aphibarnrat,Push,
Alejandro Del Rey,Romain Langasque,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-0.46,-1.385,-1.385,-1.385,TIE,Alejandro Del Rey,
Angel Ayora,Jayden Schaper,Blue,Yellow,Moderate,Closing,-1.09,6.85,2.88,-2.31,-0.46,-1.385,2.88,-1.385,Angel Ayora,Angel Ayora,True
Andy Sullivan,Sam Bairstow,Yellow,Purple,Moderate,Closing,-2.31,-0.46,-1.385,5.93,4.06,4.994999999999999,4.994999999999999,-1.385,Sam Bairstow,Andy Sullivan,False
Branden Grace,Dean Burmester,Orange,Yellow,Moderate,Closing,11.8,13.94,12.870000000000001,-2.31,-0.46,-1.385,12.870000000000001,-1.385,Branden Grace,Push,
Daniel van Tonder,Rafa Cabrera Bello,Green,Yellow,Moderate,Closing,3.31,5.65,4.48,-2.31,-0.46,-1.385,4.48,-1.385,Daniel van Tonder,Push,
Kieron van Wyk,Joe Dean,Yellow,Green,Moderate,Closing,-2.31,-0.46,-1.385,3.31,5.65,4.48,4.48,-1.385,Joe Dean,Joe Dean,True
Hennie du Plessis,Nathan Kimsey,Green,Yellow,Moderate,Closing,0.21,5.65,2.93,-2.31,-4.53,-3.42,2.93,-3.42,Hennie du Plessis,Hennie du Plessis,True
Francesco Laporta,Frederic Lacroix,Blue,Orange,Moderate,Closing,-1.03,-10.32,-5.675,11.8,13.94,12.870000000000001,12.870000000000001,-5.675,Frederic Lacroix,Frederic Lacroix,True
Casey Jarvis,Calum Hill,Yellow,Green,Moderate,Closing,-2.31,-0.46,-1.385,3.31,-1.71,0.8,0.8,-1.385,Calum Hill,Casey Jarvis,False
Tom Kim,Dylan Wu,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-0.46,-1.385,-1.385,-1.385,TIE,Tom Kim,
Emiliano Grillo,Adam Schenk,Purple,Purple,Moderate,Closing,5.93,1.08,3.505,5.93,4.06,4.994999999999999,4.994999999999999,3.505,Adam Schenk,Emiliano Grillo,False
Davis Thompson,Carson Young,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-0.46,-1.385,-1.385,-1.385,TIE,Carson Young,
Alex Smalley,Danny Walker,Purple,Yellow,Moderate,Closing,5.93,4.06,4.994999999999999,-2.31,-0.46,-1.385,4.994999999999999,-1.385,Alex Smalley,Alex Smalley,True
Billy Horschel,Max McGreevy,Yellow,Orange,Moderate,Closing,-2.08,-4.53,-3.305,11.8,13.94,12.870000000000001,12.870000000000001,-3.305,Max McGreevy,Max McGreevy,True
Haotong Li,David Ford,Blue,Purple,Moderate,Closing,-1.09,6.85,2.88,0.75,4.06,2.405,2.88,2.405,Haotong Li,Push,
Jackson Suber,Seamus Power,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-0.46,-1.385,-1.385,-1.385,TIE,Seamus Power,
Chan Kim,John Parry,Yellow,Blue,Moderate,Closing,-2.31,-0.46,-1.385,-1.09,6.85,2.88,2.88,-1.385,John Parry,Chan Kim,False
Michael Brennan,Hank Lebioda,Yellow,Green,Moderate,Closing,-2.31,-0.46,-1.385,3.31,5.65,4.48,4.48,-1.385,Hank Lebioda,Push,
Patrick Fishburn,Chandler Phillips,Green,Purple,Moderate,Closing,3.31,-1.71,0.8,5.93,1.08,3.505,3.505,0.8,Chandler Phillips,Patrick Fishburn,False
Matt Wallace,Adrien Saddier,Orange,Yellow,Moderate,Closing,1.67,2.71,2.19,-2.31,-4.53,-3.42,2.19,-3.42,Matt Wallace,Matt Wallace,True
Dan Brown,Austin Eckroat,Green,Yellow,Moderate,Closing,3.31,5.65,4.48,-2.08,-4.53,-3.305,4.48,-3.305,Dan Brown,Push,
Jordan Smith,Christiaan Bezuidenhout,Purple,Blue,Moderate,Closing,5.93,1.08,3.505,-1.09,6.85,2.88,3.505,2.88,Jordan Smith,Jordan Smith,True
