player_a,player_b,color_a,color_b,condition,round_type,exec_ratio_a,upside_ratio_a,score_a,exec_ratio_b,upside_ratio_b,score_b,winner_score,loser_score,prediction,actual_winner,correct
Eric Cole,Seamus Power,Green,Green,Moderate,Positioning,0.3947,0.3421,0.3684,0.3947,0.5074000000000001,0.45105000000000006,0.45105000000000006,0.3684,Seamus Power,Eric Cole,False
Jordan Smith,Ricky Castillo,Orange,Yellow,Moderate,Positioning,0.4974,0.5,0.49870000000000003,0.3843,0.43450000000000005,0.4094,0.49870000000000003,0.4094,Jordan Smith,Ricky Castillo,False
Kevin Roy,Billy Horschel,Purple,Yellow,Moderate,Positioning,0.4946,0.4545,0.47455,0.45049999999999996,0.43450000000000005,0.4425,0.47455,0.4425,Kevin Roy,Push,
Nico Echavarria,Michael Brennan,Blue,Green,Moderate,Positioning,0.4473,0.38420000000000004,0.41575,0.3947,0.3421,0.3684,0.41575,0.3684,Nico Echavarria,Nico Echavarria,True
Taylor Moore,William Mouw,Yellow,Green,Moderate,Positioning,0.45049999999999996,0.434,0.44225,0.5083,0.5074000000000001,0.50785,0.50785,0.44225,William Mouw,Taylor Moore,False
David Ford,Kristoffer Reitan,Orange,Purple,Moderate,Positioning,0.5069,0.452,0.47945000000000004,0.3992,0.43060000000000004,0.41490000000000005,0.47945000000000004,0.41490000000000005,David Ford,Push,
Aaron Rai,Shane Lowry,Green,Purple,Moderate,Positioning,0.3947,0.5074000000000001,0.45105000000000006,0.3992,0.4545,0.42685,0.45105000000000006,0.42685,Aaron Rai,Shane Lowry,False
Mark Hubbard,Austin Smotherman,Green,Green,Moderate,Positioning,0.5083,0.5074000000000001,0.50785,0.5083,0.5074000000000001,0.50785,0.50785,0.50785,TIE,Push,
Lee Hodges,Sudarshan Yellamaraju,Blue,Purple,Moderate,Positioning,0.4473,0.4275,0.4374,0.4946,0.43060000000000004,0.4626,0.4626,0.4374,Sudarshan Yellamaraju,Lee Hodges,False
Alex Smalley,Rasmus Hojgaard,Orange,Purple,Moderate,Positioning,0.5069,0.5,0.50345,0.3992,0.43060000000000004,0.41490000000000005,0.50345,0.41490000000000005,Alex Smalley,Rasmus Hojgaard,False
Brooks Koepka,Max McGreevy,Purple,Green,Moderate,Positioning,0.4946,0.4545,0.47455,0.5083,0.5074000000000001,0.50785,0.50785,0.47455,Max McGreevy,Brooks Koepka,False
Chan Kim,Matthieu Pavon,Blue,Blue,Moderate,Positioning,0.4473,0.4275,0.4374,0.3696,0.4275,0.39854999999999996,0.4374,0.39854999999999996,Chan Kim,Matthieu Pavon,False
Zecheng Dou,Ricky Castillo,Green,Yellow,Moderate,Positioning,0.5083,0.5074000000000001,0.50785,0.3843,0.43450000000000005,0.4094,0.50785,0.4094,Zecheng Dou,Ricky Castillo,False
Rasmus Neergaard-Petersen,Ryan Gerard,Blue,Red,Moderate,Positioning,0.4473,0.4275,0.4374,0.5625,0.5476,0.55505,0.55505,0.4374,Ryan Gerard,Push,
Christiaan Bezuidenhout,Daniel Brown,Purple,Orange,Moderate,Positioning,0.3992,0.43060000000000004,0.41490000000000005,0.5069,0.5,0.50345,0.50345,0.41490000000000005,Daniel Brown,Push,
Eric Cole,Mackenzie Hughes,Green,Orange,Moderate,Positioning,0.3947,0.3421,0.3684,0.4974,0.452,0.4747,0.4747,0.3684,Mackenzie Hughes,Push,
Austin Eckroat,Beau Hossler,Yellow,Red,Moderate,Positioning,0.45049999999999996,0.43450000000000005,0.4425,0.5625,0.5476,0.55505,0.55505,0.4425,Beau Hossler,Beau Hossler,True
John Parry,Matt Wallace,Green,Red,Moderate,Positioning,0.5083,0.5074000000000001,0.50785,0.5625,0.5476,0.55505,0.55505,0.50785,Matt Wallace,Matt Wallace,True
Haotong Li,Keith Mitchell,Purple,Yellow,Moderate,Positioning,0.3992,0.43060000000000004,0.41490000000000005,0.3843,0.43450000000000005,0.4094,0.41490000000000005,0.4094,Haotong Li,Keith Mitchell,False
Steven Fisk,Takumi Kanaya,Purple,Green,Moderate,Positioning,0.4946,0.4545,0.47455,0.3947,0.3421,0.3684,0.47455,0.3684,Steven Fisk,Takumi Kanaya,False
Kevin Roy,Max Homa,Purple,Orange,Moderate,Positioning,0.4946,0.4545,0.47455,0.4974,0.5,0.49870000000000003,0.49870000000000003,0.47455,Max Homa,Push,
Adrien Saddier,Jackson Suber,Yellow,Yellow,Moderate,Positioning,0.45049999999999996,0.434,0.44225,0.3843,0.43450000000000005,0.4094,0.44225,0.4094,Adrien Saddier,Adrien Saddier,True
Thorbjorn Olesen,Daniel Berger,Yellow,Blue,Moderate,Positioning,0.45049999999999996,0.43450000000000005,0.4425,0.3696,0.38420000000000004,0.3769,0.4425,0.3769,Thorbjorn Olesen,Thorbjorn Olesen,True
Patrick Fishburn,Zach Bauchou,Purple,Purple,Moderate,Positioning,0.4946,0.4545,0.47455,0.4946,0.43060000000000004,0.4626,0.47455,0.4626,Patrick Fishburn,Zach Bauchou,False
Carson Young,Matti Schmid,Yellow,Green,Moderate,Positioning,0.3843,0.43450000000000005,0.4094,0.5083,0.5074000000000001,0.50785,0.50785,0.4094,Matti Schmid,Matti Schmid,True
Chad Ramey,Seamus Power,Yellow,Green,Moderate,Positioning,0.45049999999999996,0.434,0.44225,0.3947,0.5074000000000001,0.45105000000000006,0.45105000000000006,0.44225,Seamus Power,Chad Ramey,False
Michael Brennan,Aaron Rai,Green,Green,Moderate,Positioning,0.3947,0.3421,0.3684,0.3947,0.5074000000000001,0.45105000000000006,0.45105000000000006,0.3684,Aaron Rai,Aaron Rai,True
William Mouw,Hank Lebioda,Green,Orange,Moderate,Positioning,0.5083,0.5074000000000001,0.50785,0.5069,0.5,0.50345,0.50785,0.50345,William Mouw,William Mouw,True
Garrick Higgo,Tom Kim,Purple,Purple,Moderate,Positioning,0.3992,0.43060000000000004,0.41490000000000005,0.4946,0.4545,0.47455,0.47455,0.41490000000000005,Tom Kim,Garrick Higgo,False
Shane Lowry,Nico Echavarria,Purple,Blue,Moderate,Positioning,0.3992,0.4545,0.42685,0.4473,0.38420000000000004,0.41575,0.42685,0.41575,Shane Lowry,Shane Lowry,True
Kristoffer Reitan,Joel Dahmen,Purple,Green,Moderate,Positioning,0.3992,0.43060000000000004,0.41490000000000005,0.5083,0.5074000000000001,0.50785,0.50785,0.41490000000000005,Joel Dahmen,Joel Dahmen,True
Mark Hubbard,A.J. Ewart,Green,Purple,Moderate,Positioning,0.5083,0.5074000000000001,0.50785,0.4946,0.4545,0.47455,0.50785,0.47455,Mark Hubbard,A.J. Ewart,False
Taylor Moore,Austin Smotherman,Yellow,Green,Moderate,Positioning,0.45049999999999996,0.434,0.44225,0.5083,0.5074000000000001,0.50785,0.50785,0.44225,Austin Smotherman,Taylor Moore,False
Wenyi Ding,Alex Fitzpatrick,Green,Green,Calm,Positioning,0.507,0.5508,0.5288999999999999,0.507,0.5508,0.5288999999999999,0.5288999999999999,0.5288999999999999,TIE,Alex Fitzpatrick,
Antoine Rozner,Patrick Reed,Purple,Yellow,Calm,Positioning,0.47369999999999995,0.5316,0.5026499999999999,0.5991,0.5760000000000001,0.58755,0.58755,0.5026499999999999,Patrick Reed,Patrick Reed,True
Todd Clements,Jason Scrivener,Yellow,Yellow,Calm,Positioning,0.5276,0.5760000000000001,0.5518000000000001,0.5276,0.5760000000000001,0.5518000000000001,0.5518000000000001,0.5518000000000001,TIE,Jason Scrivener,
Ewen Ferguson,Oliver Lindell,Yellow,Yellow,Calm,Positioning,0.5991,0.5760000000000001,0.58755,0.5276,0.5760000000000001,0.5518000000000001,0.58755,0.5518000000000001,Ewen Ferguson,Ewen Ferguson,True
Herman Loubser,Keenan Davidse,Yellow,Yellow,Calm,Positioning,0.5991,0.5760000000000001,0.58755,0.5924,0.5760000000000001,0.5842,0.58755,0.5842,Herman Loubser,Keenan Davidse,False
JC Ritchie,Kiradech Aphibarnrat,Yellow,Yellow,Calm,Positioning,0.5924,0.5760000000000001,0.5842,0.5991,0.5760000000000001,0.58755,0.58755,0.5842,Kiradech Aphibarnrat,JC Ritchie,False
Alejandro Del Rey,Romain Langasque,Yellow,Yellow,Calm,Positioning,0.5991,0.5760000000000001,0.58755,0.5276,0.5760000000000001,0.5518000000000001,0.58755,0.5518000000000001,Alejandro Del Rey,Romain Langasque,False
Angel Ayora,Jayden Schaper,Green,Yellow,Calm,Positioning,0.507,0.5508,0.5288999999999999,0.5276,0.5760000000000001,0.5518000000000001,0.5518000000000001,0.5288999999999999,Jayden Schaper,Jayden Schaper,True
Andy Sullivan,Sam Bairstow,Yellow,Yellow,Calm,Positioning,0.5276,0.5760000000000001,0.5518000000000001,0.5924,0.5760000000000001,0.5842,0.5842,0.5518000000000001,Sam Bairstow,Sam Bairstow,True
Branden Grace,Dean Burmester,Green,Yellow,Calm,Positioning,0.507,0.5508,0.5288999999999999,0.5991,0.5760000000000001,0.58755,0.58755,0.5288999999999999,Dean Burmester,Push,
Daniel van Tonder,Rafa Cabrera Bello,Yellow,Yellow,Calm,Positioning,0.5924,0.5760000000000001,0.5842,0.5276,0.5760000000000001,0.5518000000000001,0.5842,0.5518000000000001,Daniel van Tonder,Daniel van Tonder,True
Kieron van Wyk,Joe Dean,Yellow,Yellow,Calm,Positioning,0.5991,0.5760000000000001,0.58755,0.5924,0.5760000000000001,0.5842,0.58755,0.5842,Kieron van Wyk,Joe Dean,False
Hennie du Plessis,Nathan Kimsey,Yellow,Yellow,Calm,Positioning,0.5991,0.5760000000000001,0.58755,0.5924,0.5760000000000001,0.5842,0.58755,0.5842,Hennie du Plessis,Hennie du Plessis,True
Francesco Laporta,Frederic Lacroix,Blue,Purple,Calm,Positioning,0.5529999999999999,0.5816,0.5672999999999999,0.47369999999999995,0.5316,0.5026499999999999,0.5672999999999999,0.5026499999999999,Francesco Laporta,,False
Casey Jarvis,Calum Hill,Yellow,Yellow,Calm,Positioning,0.5991,0.5760000000000001,0.58755,0.5991,0.5760000000000001,0.58755,0.58755,0.58755,TIE,Calum Hill,
Andrew Novak,Brian Harman,Yellow,Yellow,Calm,Positioning,0.5924,0.5760000000000001,0.5842,0.5276,0.5760000000000001,0.5518000000000001,0.5842,0.5518000000000001,Andrew Novak,Andrew Novak,True
Taylor Pendrith,Nico Echavarria,Yellow,Yellow,Calm,Positioning,0.5924,0.5760000000000001,0.5842,0.5924,0.5760000000000001,0.5842,0.5842,0.5842,TIE,Push,
Keith Mitchell,Lucas Glover,Yellow,Yellow,Calm,Positioning,0.5991,0.5760000000000001,0.58755,0.5991,0.5760000000000001,0.58755,0.58755,0.58755,TIE,Lucas Glover,
Matt McCarty,Taylor Moore,Yellow,Blue,Calm,Positioning,0.5276,0.5760000000000001,0.5518000000000001,0.5926,0.5816,0.5871,0.5871,0.5518000000000001,Taylor Moore,Matt McCarty,False
Chris Kirk,Patrick Rodgers,Yellow,Blue,Calm,Positioning,0.5276,0.5760000000000001,0.5518000000000001,0.5529999999999999,0.5816,0.5672999999999999,0.5672999999999999,0.5518000000000001,Patrick Rodgers,Patrick Rodgers,True
Austin Smotherman,Tommy Fleetwood,Yellow,Yellow,Calm,Positioning,0.5991,0.5760000000000001,0.58755,0.5276,0.5760000000000001,0.5518000000000001,0.58755,0.5518000000000001,Austin Smotherman,Tommy Fleetwood,False
Robert MacIntyre,Nicolai Hojgaard,Yellow,Green,Calm,Positioning,0.5991,0.5760000000000001,0.58755,0.507,0.5508,0.5288999999999999,0.58755,0.5288999999999999,Robert MacIntyre,Nicolai Hojgaard,False
Andrew Putnam,Alex Noren,Yellow,Yellow,Calm,Positioning,0.5991,0.5760000000000001,0.58755,0.5276,0.5760000000000001,0.5518000000000001,0.58755,0.5518000000000001,Andrew Putnam,Alex Noren,False
Michael Kim,Max Greyserman,Yellow,Yellow,Calm,Positioning,0.5991,0.5760000000000001,0.58755,0.5991,0.5760000000000001,0.58755,0.58755,0.58755,TIE,Michael Kim,
Hideki Matsuyama,Viktor Hovland,Yellow,Yellow,Calm,Positioning,0.5924,0.5760000000000001,0.5842,0.5991,0.5760000000000001,0.58755,0.58755,0.5842,Viktor Hovland,Viktor Hovland,True
Maverick McNealy,Jacob Bridgeman,Green,Yellow,Calm,Positioning,0.507,0.5508,0.5288999999999999,0.5991,0.5760000000000001,0.58755,0.58755,0.5288999999999999,Jacob Bridgeman,Push,
Matt Fitzpatrick,Nick Taylor,Yellow,Yellow,Calm,Positioning,0.5924,0.5760000000000001,0.5842,0.5276,0.5760000000000001,0.5518000000000001,0.5842,0.5518000000000001,Matt Fitzpatrick,Matt Fitzpatrick,True
Billy Horschel,Corey Conners,Yellow,Yellow,Calm,Positioning,0.5991,0.5760000000000001,0.58755,0.5924,0.5760000000000001,0.5842,0.58755,0.5842,Billy Horschel,Push,
Jordan Spieth,Jhonattan Vegas,Blue,Yellow,Calm,Positioning,0.5529999999999999,0.5816,0.5672999999999999,0.5991,0.5760000000000001,0.58755,0.58755,0.5672999999999999,Jhonattan Vegas,Jordan Spieth,False
Harry Hall,Kurt Kitayama,Yellow,Purple,Calm,Positioning,0.5924,0.5760000000000001,0.5842,0.47369999999999995,0.5316,0.5026499999999999,0.5842,0.5026499999999999,Harry Hall,Harry Hall,True
Ryo Hisatsune,Daniel Bennett,Yellow,Yellow,Calm,Positioning,0.5276,0.5760000000000001,0.5518000000000001,0.5991,0.5760000000000001,0.58755,0.58755,0.5518000000000001,Daniel Bennett,Ryo Hisatsune,False
Adam Scott,Si Woo Kim,Blue,Yellow,Calm,Positioning,0.5529999999999999,0.5816,0.5672999999999999,0.5276,0.5760000000000001,0.5518000000000001,0.5672999999999999,0.5518000000000001,Adam Scott,Push,
Harris English,Scottie Scheffler,Yellow,Blue,Calm,Positioning,0.5991,0.5760000000000001,0.58755,0.5529999999999999,0.5816,0.5672999999999999,0.58755,0.5672999999999999,Harris English,Push,
Michael Thorbjornsen,Sepp Straka,Yellow,Yellow,Calm,Positioning,0.5991,0.5760000000000001,0.58755,0.5991,0.5760000000000001,0.58755,0.58755,0.58755,TIE,Sepp Straka,
Min Woo Lee,Cameron Young,Yellow,Yellow,Calm,Positioning,0.5991,0.5760000000000001,0.58755,0.5276,0.5760000000000001,0.5518000000000001,0.58755,0.5518000000000001,Min Woo Lee,Cameron Young,False
Rory McIlroy,Ryan Fox,Purple,Yellow,Calm,Positioning,0.47369999999999995,0.5316,0.5026499999999999,0.5924,0.5760000000000001,0.5842,0.5842,0.5026499999999999,Ryan Fox,Ryan Fox,True
Bud Cauley,Chris Gotterup,Yellow,Yellow,Calm,Positioning,0.5924,0.5760000000000001,0.5842,0.5991,0.5760000000000001,0.58755,0.58755,0.5842,Chris Gotterup,Chris Gotterup,True
Xander Schauffele,Russell Henley,Yellow,Green,Calm,Positioning,0.5276,0.5760000000000001,0.5518000000000001,0.507,0.5508,0.5288999999999999,0.5518000000000001,0.5288999999999999,Xander Schauffele,Russell Henley,False
Collin Morikawa,Rickie Fowler,Yellow,Yellow,Calm,Positioning,0.5276,0.5760000000000001,0.5518000000000001,0.5991,0.5760000000000001,0.58755,0.58755,0.5518000000000001,Rickie Fowler,Collin Morikawa,False
Ludvig Aberg,Sahith Theegala,Yellow,Yellow,Calm,Positioning,0.5276,0.5760000000000001,0.5518000000000001,0.5924,0.5760000000000001,0.5842,0.5842,0.5518000000000001,Sahith Theegala,Ludvig Aberg,False
Daniel Berger,Akshay Bhatia,Yellow,Yellow,Calm,Positioning,0.5276,0.5760000000000001,0.5518000000000001,0.5276,0.5760000000000001,0.5518000000000001,0.5518000000000001,0.5518000000000001,TIE,Akshay Bhatia,
Dean Burmester,David Puig,Yellow,Green,Moderate,Positioning,0.47409999999999997,0.43450000000000005,0.45430000000000004,0.3953,0.5074000000000001,0.45135000000000003,0.45430000000000004,0.45135000000000003,Dean Burmester,Dean Burmester,True
Thomas Detry,Richard Bland,Purple,Yellow,Moderate,Positioning,0.4889,0.43060000000000004,0.45975,0.3843,0.43450000000000005,0.4094,0.45975,0.4094,Thomas Detry,Thomas Detry,True
Sergio Garcia,Tom McKibbin,Yellow,Yellow,Moderate,Positioning,0.3843,0.43450000000000005,0.4094,0.3843,0.43450000000000005,0.4094,0.4094,0.4094,TIE,Sergio Garcia,
Branden Grace,Jose Luis Ballester,Green,Yellow,Moderate,Positioning,0.3953,0.5074000000000001,0.45135000000000003,0.47409999999999997,0.43450000000000005,0.45430000000000004,0.45430000000000004,0.45135000000000003,Jose Luis Ballester,Branden Grace,False
Lucas Herbert,Talor Gooch,Yellow,Yellow,Moderate,Positioning,0.45049999999999996,0.43450000000000005,0.4425,0.45049999999999996,0.43450000000000005,0.4425,0.4425,0.4425,TIE,Lucas Herbert,
Anirban Lahiri,Laurie Canter,Yellow,Yellow,Moderate,Positioning,0.45049999999999996,0.43450000000000005,0.4425,0.45049999999999996,0.43450000000000005,0.4425,0.4425,0.4425,TIE,Anirban Lahiri,
Graeme McDowell,Scott Vincent,Blue,Yellow,Moderate,Positioning,0.4473,0.4275,0.4374,0.45049999999999996,0.43450000000000005,0.4425,0.4425,0.4374,Scott Vincent,Push,
Adrian Meronk,Bubba Watson,Yellow,Blue,Moderate,Positioning,0.47409999999999997,0.43450000000000005,0.45430000000000004,0.3696,0.4275,0.39854999999999996,0.45430000000000004,0.39854999999999996,Adrian Meronk,Bubba Watson,False
Joaquin Niemann,Tyrrell Hatton,Blue,Yellow,Moderate,Positioning,0.4473,0.4275,0.4374,0.45049999999999996,0.43450000000000005,0.4425,0.4425,0.4374,Tyrrell Hatton,Joaquin Niemann,False
Carlos Ortiz,Jon Rahm,Purple,Yellow,Moderate,Positioning,0.4889,0.43060000000000004,0.45975,0.3843,0.43450000000000005,0.4094,0.45975,0.4094,Carlos Ortiz,Jon Rahm,False
Elvis Smylie,Marc Leishman,Yellow,Yellow,Moderate,Positioning,0.3843,0.43450000000000005,0.4094,0.47409999999999997,0.43450000000000005,0.45430000000000004,0.45430000000000004,0.4094,Marc Leishman,Elvis Smylie,False
Matthew Wolff,Harold Varner III,Yellow,Yellow,Moderate,Positioning,0.45049999999999996,0.43450000000000005,0.4425,0.47409999999999997,0.43450000000000005,0.45430000000000004,0.45430000000000004,0.4425,Harold Varner III,Harold Varner III,True
Patrick Cantlay,Michael Brennan,Green,Purple,Calm,Positioning,0.5115999999999999,0.5614,0.5365,0.5595,0.5602,0.55985,0.55985,0.5365,Michael Brennan,Patrick Cantlay,False
Danny Walker,Kristoffer Reitan,Green,Orange,Calm,Positioning,0.575,0.5614,0.5682,0.5632,0.5550999999999999,0.55915,0.5682,0.55915,Danny Walker,Danny Walker,True
Rico Hoey,Daniel Berger,Red,Yellow,Calm,Positioning,0.39130000000000004,0.5789,0.4851,0.5276,0.5142,0.5208999999999999,0.5208999999999999,0.4851,Daniel Berger,Push,
Zach Bauchou,Eric Cole,Blue,Yellow,Calm,Positioning,0.5926,0.5806,0.5866,0.5276,0.5142,0.5208999999999999,0.5866,0.5208999999999999,Zach Bauchou,Zach Bauchou,True
Stephan Jaeger,Steven Fisk,Blue,Yellow,Calm,Positioning,0.5529999999999999,0.5816,0.5672999999999999,0.5276,0.5142,0.5208999999999999,0.5672999999999999,0.5208999999999999,Stephan Jaeger,Stephan Jaeger,True
J.T. Poston,Kevin Roy,Yellow,Yellow,Calm,Positioning,0.5924,0.5142,0.5533,0.5276,0.5142,0.5208999999999999,0.5533,0.5208999999999999,J.T. Poston,Push,
Si Woo Kim,Scottie Scheffler,Yellow,Purple,Calm,Positioning,0.5276,0.5142,0.5208999999999999,0.5595,0.5602,0.55985,0.55985,0.5208999999999999,Scottie Scheffler,Scottie Scheffler,True
Sudarshan Yellamaraju,Ricky Castillo,Yellow,Blue,Calm,Positioning,0.5924,0.5142,0.5533,0.5926,0.5806,0.5866,0.5866,0.5533,Ricky Castillo,Sudarshan Yellamaraju,False
Nico Echavarria,Takumi Kanaya,Orange,Yellow,Calm,Positioning,0.5632,0.5366,0.5499,0.5276,0.5142,0.5208999999999999,0.5499,0.5208999999999999,Nico Echavarria,Nico Echavarria,True
Joe Highsmith,Rory McIlroy,Blue,Yellow,Calm,Positioning,0.5926,0.5816,0.5871,0.5276,0.5142,0.5208999999999999,0.5871,0.5208999999999999,Joe Highsmith,Joe Highsmith,True
Nicolai Hojgaard,Chris Kirk,Yellow,Yellow,Calm,Positioning,0.5276,0.5142,0.5208999999999999,0.5924,0.5760000000000001,0.5842,0.5842,0.5208999999999999,Chris Kirk,Push,
Tony Finau,Robert MacIntyre,Green,Purple,Calm,Positioning,0.5115999999999999,0.5508,0.5311999999999999,0.5155,0.5602,0.5378499999999999,0.5378499999999999,0.5311999999999999,Robert MacIntyre,Robert MacIntyre,True
Max McGreevy,Bud Cauley,Orange,Purple,Calm,Positioning,0.5632,0.5550999999999999,0.55915,0.5595,0.5316,0.54555,0.55915,0.54555,Max McGreevy,Max McGreevy,True
Sam Burns,Chris Gotterup,Yellow,Yellow,Calm,Positioning,0.5276,0.5760000000000001,0.5518000000000001,0.5924,0.5142,0.5533,0.5533,0.5518000000000001,Chris Gotterup,Chris Gotterup,True
Adam Scott,Nick Taylor,Yellow,Purple,Calm,Positioning,0.5276,0.5142,0.5208999999999999,0.5595,0.5602,0.55985,0.55985,0.5208999999999999,Nick Taylor,Nick Taylor,True
Taylor Pendrith,Sam Stevens,Orange,Purple,Calm,Positioning,0.5632,0.5366,0.5499,0.5155,0.5602,0.5378499999999999,0.5499,0.5378499999999999,Taylor Pendrith,Push,
Matti Schmid,Max Homa,Yellow,Purple,Calm,Positioning,0.5276,0.5142,0.5208999999999999,0.5595,0.5602,0.55985,0.55985,0.5208999999999999,Max Homa,Max Homa,True
J.J. Spaun,Wyndham Clark,Green,Green,Calm,Positioning,0.575,0.5614,0.5682,0.575,0.5614,0.5682,0.5682,0.5682,TIE,J.J. Spaun,
Taylor Moore,Keegan Bradley,Yellow,Purple,Calm,Positioning,0.5276,0.5760000000000001,0.5518000000000001,0.5155,0.5602,0.5378499999999999,0.5518000000000001,0.5378499999999999,Taylor Moore,Keegan Bradley,False
Akshay Bhatia,Brooks Koepka,Blue,Blue,Calm,Positioning,0.5529999999999999,0.5806,0.5668,0.5529999999999999,0.5806,0.5668,0.5668,0.5668,TIE,Brooks Koepka,
Min Woo Lee,Alex Noren,Blue,Yellow,Calm,Positioning,0.5529999999999999,0.5806,0.5668,0.5924,0.5760000000000001,0.5842,0.5842,0.5668,Alex Noren,Min Woo Lee,False
Rickie Fowler,Hideki Matsuyama,Purple,Green,Calm,Positioning,0.5155,0.5602,0.5378499999999999,0.575,0.5508,0.5629,0.5629,0.5378499999999999,Hideki Matsuyama,Rickie Fowler,False
Ryan Gerard,Andrew Putnam,Yellow,Blue,Calm,Positioning,0.5924,0.5760000000000001,0.5842,0.5529999999999999,0.5806,0.5668,0.5842,0.5668,Ryan Gerard,Push,
Jordan Spieth,William Mouw,Yellow,Yellow,Calm,Positioning,0.5276,0.5142,0.5208999999999999,0.5924,0.5760000000000001,0.5842,0.5842,0.5208999999999999,William Mouw,William Mouw,True
Chad Ramey,Sahith Theegala,Yellow,Blue,Calm,Positioning,0.5276,0.5760000000000001,0.5518000000000001,0.5529999999999999,0.5816,0.5672999999999999,0.5672999999999999,0.5518000000000001,Sahith Theegala,Sahith Theegala,True
Justin Rose,Jason Day,Blue,Yellow,Calm,Positioning,0.5529999999999999,0.5806,0.5668,0.5276,0.5142,0.5208999999999999,0.5668,0.5208999999999999,Justin Rose,Justin Rose,True
Alex Smalley,Ryo Hisatsune,Blue,Yellow,Calm,Positioning,0.5529999999999999,0.5816,0.5672999999999999,0.5276,0.5142,0.5208999999999999,0.5672999999999999,0.5208999999999999,Alex Smalley,Ryo Hisatsune,False
Patrick Rodgers,Keith Mitchell,Green,Red,Calm,Positioning,0.5115999999999999,0.5508,0.5311999999999999,0.39130000000000004,0.5789,0.4851,0.5311999999999999,0.4851,Patrick Rodgers,Keith Mitchell,False
Russell Henley,Matt Fitzpatrick,Purple,Yellow,Calm,Positioning,0.5155,0.5602,0.5378499999999999,0.5276,0.5760000000000001,0.5518000000000001,0.5518000000000001,0.5378499999999999,Matt Fitzpatrick,Matt Fitzpatrick,True
Brian Harman,Viktor Hovland,Purple,Blue,Calm,Positioning,0.5595,0.5602,0.55985,0.5926,0.5806,0.5866,0.5866,0.55985,Viktor Hovland,Push,
Michael Thorbjornsen,Tommy Fleetwood,Green,Blue,Calm,Positioning,0.5115999999999999,0.5614,0.5365,0.5529999999999999,0.5806,0.5668,0.5668,0.5365,Tommy Fleetwood,Michael Thorbjornsen,False
Maverick McNealy,Austin Smotherman,Purple,Orange,Calm,Positioning,0.5155,0.5602,0.5378499999999999,0.5632,0.5550999999999999,0.55915,0.55915,0.5378499999999999,Austin Smotherman,Austin Smotherman,True
Lee Hodges,Jacob Bridgeman,Yellow,Green,Calm,Positioning,0.5924,0.5760000000000001,0.5842,0.5115999999999999,0.5614,0.5365,0.5842,0.5365,Lee Hodges,Jacob Bridgeman,False
Justin Thomas,Sepp Straka,Yellow,Purple,Calm,Positioning,0.5276,0.5760000000000001,0.5518000000000001,0.5155,0.5602,0.5378499999999999,0.5518000000000001,0.5378499999999999,Justin Thomas,Sepp Straka,False
Cameron Young,Corey Conners,Yellow,Green,Calm,Positioning,0.5276,0.5142,0.5208999999999999,0.575,0.5508,0.5629,0.5629,0.5208999999999999,Corey Conners,Cameron Young,False
Ludvig Aberg,Xander Schauffele,Green,Purple,Calm,Positioning,0.5115999999999999,0.5508,0.5311999999999999,0.5595,0.5602,0.55985,0.55985,0.5311999999999999,Xander Schauffele,Ludvig Aberg,False
Matthew Jordan,Sean Crocker,Yellow,Orange,Calm,Closing,0.5671,0.5879,0.5775,0.5521,0.5828,0.56745,0.5775,0.56745,Matthew Jordan,Matthew Jordan,True
Niklas Norgaard,Mikael Lindberg,Green,Yellow,Calm,Closing,0.6422,0.6257,0.63395,0.6065,0.5879,0.5972,0.63395,0.5972,Niklas Norgaard,Niklas Norgaard,True
Jayden Schaper,Julien Guerrier,Purple,Blue,Calm,Closing,0.5564,0.6104999999999999,0.58345,0.5402,0.48840000000000006,0.5143,0.58345,0.5143,Jayden Schaper,Jayden Schaper,True
Frederic Lacroix,Marcus Armitage,Yellow,Purple,Calm,Closing,0.5671,0.5879,0.5775,0.7,0.6104999999999999,0.6552499999999999,0.6552499999999999,0.5775,Marcus Armitage,Frederic Lacroix,False
Benjamin Follett-Smith,Cameron Adam,Purple,Yellow,Calm,Closing,0.7,0.6104999999999999,0.6552499999999999,0.6065,0.5660000000000001,0.58625,0.6552499999999999,0.58625,Benjamin Follett-Smith,Benjamin Follett-Smith,True
Jesper Svensson,Nathan Kimsey,Yellow,Blue,Calm,Closing,0.6065,0.5660000000000001,0.58625,0.5402,0.48840000000000006,0.5143,0.58625,0.5143,Jesper Svensson,Nathan Kimsey,False
Nacho Elvira,Grant Forrest,Purple,Blue,Calm,Closing,0.5564,0.6104999999999999,0.58345,0.5402,0.48840000000000006,0.5143,0.58345,0.5143,Nacho Elvira,Nacho Elvira,True
Paul Waring,Jason Scrivener,Blue,Yellow,Calm,Closing,0.5402,0.5276,0.5339,0.5406,0.5660000000000001,0.5533,0.5533,0.5339,Jason Scrivener,Jason Scrivener,True
Ewen Ferguson,Matt Wallace,Green,Purple,Calm,Closing,0.6545000000000001,0.6257,0.6401000000000001,0.5564,0.6104999999999999,0.58345,0.6401000000000001,0.58345,Ewen Ferguson,Matt Wallace,False
Calum Hill,Hennie du Plessis,Blue,Blue,Calm,Closing,0.5402,0.5276,0.5339,0.5378000000000001,0.5276,0.5327,0.5339,0.5327,Calum Hill,Calum Hill,True
