player_id,player_name,condition,round_type,events,avg_score,win_rate,good_count,bad_count
1315,Alexander Björk,Moderate,Closing,6,1.045,0.0,0.0,2.0
1315,Alexander Björk,Calm,Positioning,5,3.892,0.0,0.0,3.0
1315,Alexander Björk,Calm,Survival,5,0.688,0.2,1.0,1.0
1315,Alexander Björk,Calm,Closing,5,-0.706,0.4,2.0,0.0
1315,Alexander Björk,Moderate,Positioning,4,-1.507,0.5,2.0,0.0
1315,Alexander Björk,Calm,Mixed,2,-4.185,1.0,2.0,0.0
1315,Alexander Björk,Tough,Survival,2,-2.28,0.5,1.0,0.0
1315,Alexander Björk,Calm,REMOVE,1,-1.99,0.0,0.0,0.0
1315,Alexander Björk,Tough,Open,1,-2.89,1.0,1.0,0.0
1315,Alexander Björk,Tough,Positioning,1,0.74,0.0,0.0,0.0
1567,Alexander Knappe,Calm,REMOVE,6,-0.718,0.667,4.0,2.0
1567,Alexander Knappe,Calm,Open,3,-0.92,0.333,1.0,1.0
1567,Alexander Knappe,Calm,Survival,3,1.86,0.0,0.0,2.0
1578,Alexander Levy,Calm,REMOVE,3,2.057,0.667,2.0,1.0
1578,Alexander Levy,Calm,Open,2,-1.235,0.0,0.0,0.0
1578,Alexander Levy,Calm,Closing,2,-2.695,0.5,1.0,0.0
1578,Alexander Levy,Calm,Survival,2,-1.385,0.5,1.0,0.0
1578,Alexander Levy,Moderate,Positioning,1,-3.91,1.0,1.0,0.0
1578,Alexander Levy,Calm,Positioning,1,1.68,0.0,0.0,0.0
2344,Alexander Yang,Calm,Open,1,5.91,0.0,0.0,1.0
2344,Alexander Yang,Calm,Survival,1,0.7,0.0,0.0,0.0
1604,Alfredo Garcia-Heredia,Calm,REMOVE,4,-1.135,0.5,2.0,1.0
1604,Alfredo Garcia-Heredia,Calm,Open,2,3.265,0.0,0.0,1.0
1604,Alfredo Garcia-Heredia,Calm,Closing,1,-2.83,1.0,1.0,0.0
1604,Alfredo Garcia-Heredia,Moderate,Positioning,1,1.09,0.0,0.0,0.0
1604,Alfredo Garcia-Heredia,Calm,Survival,1,-1.65,0.0,0.0,0.0
1604,Alfredo Garcia-Heredia,Moderate,Survival,1,-0.29,0.0,0.0,0.0
1475,Alistair Docherty,Calm,REMOVE,7,0.047,0.429,3.0,2.0
1475,Alistair Docherty,Calm,Open,3,2.757,0.0,0.0,1.0
1475,Alistair Docherty,Calm,Survival,3,2.853,0.0,0.0,2.0
1475,Alistair Docherty,Moderate,Survival,1,-1.84,0.0,0.0,0.0
1475,Alistair Docherty,Moderate,REMOVE,1,7.08,0.0,0.0,1.0
1475,Alistair Docherty,Calm,Positioning,1,1.69,0.0,0.0,0.0
1475,Alistair Docherty,Moderate,Closing,1,-5.56,1.0,1.0,0.0
1475,Alistair Docherty,Moderate,Open,1,-5.3,1.0,1.0,0.0
2279,Altin Van Der Merwe,Moderate,Survival,1,0.97,0.0,0.0,0.0
2279,Altin Van Der Merwe,Moderate,Open,1,5.55,0.0,0.0,1.0
1435,Alvaro Ortiz,Calm,REMOVE,7,-0.81,0.286,2.0,1.0
1435,Alvaro Ortiz,Calm,Survival,5,0.556,0.4,2.0,2.0
1435,Alvaro Ortiz,Calm,Open,5,-0.146,0.4,2.0,0.0
1435,Alvaro Ortiz,Calm,Closing,2,0.52,0.0,0.0,0.0
1435,Alvaro Ortiz,Calm,Positioning,2,1.93,0.0,0.0,1.0
1435,Alvaro Ortiz,Moderate,REMOVE,1,0.08,0.0,0.0,0.0
1284,Anders Albertson,Calm,Open,20,1.063,0.1,2.0,8.0
1284,Anders Albertson,Calm,Survival,14,0.596,0.071,1.0,3.0
1284,Anders Albertson,Moderate,Survival,10,2.004,0.0,0.0,3.0
1284,Anders Albertson,Moderate,Open,9,-0.21,0.222,2.0,2.0
1284,Anders Albertson,Calm,Positioning,7,2.136,0.0,0.0,5.0
1284,Anders Albertson,Calm,Closing,6,2.02,0.0,0.0,3.0
1284,Anders Albertson,Calm,Mixed,4,3.565,0.0,0.0,3.0
1284,Anders Albertson,Calm,REMOVE,2,-0.49,0.5,1.0,1.0
1284,Anders Albertson,Moderate,Closing,2,2.005,0.0,0.0,1.0
1284,Anders Albertson,Moderate,REMOVE,1,2.46,0.0,0.0,1.0
1284,Anders Albertson,Moderate,Mixed,1,1.24,0.0,0.0,0.0
2009,Anders Larson,Calm,Open,2,6.72,0.0,0.0,2.0
2009,Anders Larson,Calm,Survival,1,12.77,0.0,0.0,1.0
2009,Anders Larson,Moderate,Survival,1,16.66,0.0,0.0,1.0
2092,Andi Xu,Calm,Survival,1,5.38,0.0,0.0,1.0
2092,Andi Xu,Calm,Open,1,1.9,0.0,0.0,0.0
1667,Andre Chi,Calm,REMOVE,3,2.837,0.0,0.0,2.0
1667,Andre Chi,Moderate,REMOVE,1,-1.92,0.0,0.0,0.0
1667,Andre Chi,Moderate,Open,1,8.94,0.0,0.0,1.0
1667,Andre Chi,Calm,Open,1,9.43,0.0,0.0,1.0
1667,Andre Chi,Moderate,Survival,1,2.62,0.0,0.0,1.0
1667,Andre Chi,Calm,Survival,1,7.38,0.0,0.0,1.0
1688,Andre Metzger,Calm,REMOVE,4,2.205,0.0,0.0,3.0
1688,Andre Metzger,Moderate,Survival,2,4.175,0.0,0.0,2.0
1688,Andre Metzger,Moderate,Open,2,3.495,0.0,0.0,1.0
1489,Andrea Pavan,Calm,REMOVE,6,-1.718,0.333,2.0,2.0
1489,Andrea Pavan,Calm,Open,3,1.11,0.333,1.0,1.0
1489,Andrea Pavan,Calm,Survival,3,2.467,0.0,0.0,2.0
1489,Andrea Pavan,Moderate,Open,1,10.24,0.0,0.0,1.0
1489,Andrea Pavan,Calm,Closing,1,-2.56,1.0,1.0,0.0
1489,Andrea Pavan,Calm,Positioning,1,-0.32,0.0,0.0,0.0
1489,Andrea Pavan,Moderate,Survival,1,-1.57,0.0,0.0,0.0
2168,Andreas Halvorsen,Calm,Survival,1,3.35,0.0,0.0,1.0
2168,Andreas Halvorsen,Calm,Open,1,0.71,0.0,0.0,0.0
1979,Andres Romero,Moderate,Survival,2,-1.51,0.0,0.0,0.0
1979,Andres Romero,Calm,Open,2,4.12,0.0,0.0,2.0
2122,Andrew Beckler,Moderate,Survival,1,-0.99,0.0,0.0,0.0
2122,Andrew Beckler,Moderate,Open,1,5.23,0.0,0.0,1.0
1956,Andrew Filbert,Moderate,Open,1,-0.83,0.0,0.0,0.0
1956,Andrew Filbert,Calm,Open,1,3.42,0.0,0.0,1.0
1956,Andrew Filbert,Calm,Survival,1,8.15,0.0,0.0,1.0
1956,Andrew Filbert,Moderate,Survival,1,7.99,0.0,0.0,1.0
1939,Andrew Johnston,Calm,REMOVE,2,0.115,0.5,1.0,1.0
1939,Andrew Johnston,Calm,Open,1,-2.29,1.0,1.0,0.0
1939,Andrew Johnston,Calm,Survival,1,5.35,0.0,0.0,1.0
1594,Andrew Kozan,Calm,REMOVE,3,-0.497,0.333,1.0,1.0
1594,Andrew Kozan,Calm,Survival,2,4.52,0.0,0.0,2.0
1594,Andrew Kozan,Calm,Positioning,1,-2.65,1.0,1.0,0.0
1594,Andrew Kozan,Calm,Open,1,-4.28,1.0,1.0,0.0
1594,Andrew Kozan,Moderate,Open,1,4.93,0.0,0.0,1.0
1594,Andrew Kozan,Calm,Closing,1,1.84,0.0,0.0,0.0
1594,Andrew Kozan,Moderate,REMOVE,1,-0.92,0.0,0.0,0.0
1226,Andrew Landry,Calm,Open,26,1.626,0.077,2.0,10.0
1226,Andrew Landry,Calm,Survival,20,0.701,0.2,4.0,8.0
1226,Andrew Landry,Moderate,Open,17,2.674,0.059,1.0,10.0
1226,Andrew Landry,Moderate,Survival,17,2.72,0.118,2.0,8.0
1226,Andrew Landry,Calm,Closing,9,2.719,0.0,0.0,5.0
1226,Andrew Landry,Calm,Positioning,9,2.432,0.0,0.0,5.0
1226,Andrew Landry,Calm,Mixed,5,2.706,0.2,1.0,3.0
1226,Andrew Landry,Moderate,Closing,4,0.788,0.0,0.0,1.0
1226,Andrew Landry,Calm,REMOVE,4,4.398,0.0,0.0,3.0
1226,Andrew Landry,Moderate,Positioning,3,2.547,0.0,0.0,1.0
1226,Andrew Landry,Moderate,Mixed,1,5.24,0.0,0.0,1.0
1226,Andrew Landry,Moderate,REMOVE,1,3.88,0.0,0.0,1.0
2110,Andrew Loupe,Moderate,Open,1,6.29,0.0,0.0,1.0
2110,Andrew Loupe,Moderate,Survival,1,2.61,0.0,0.0,1.0
2417,Andrew McCain,Moderate,Survival,1,-2.38,1.0,1.0,0.0
2417,Andrew McCain,Calm,Open,1,2.73,0.0,0.0,1.0
1029,Andrew Novak,Calm,Open,63,-0.673,0.349,22.0,11.0
1029,Andrew Novak,Moderate,Survival,44,0.041,0.182,8.0,9.0
1029,Andrew Novak,Calm,Positioning,42,0.529,0.214,9.0,14.0
1029,Andrew Novak,Moderate,Open,41,-0.722,0.415,17.0,9.0
1029,Andrew Novak,Calm,Closing,41,0.46,0.146,6.0,12.0
1029,Andrew Novak,Calm,Survival,40,-0.303,0.4,16.0,12.0
1029,Andrew Novak,Moderate,Closing,23,-0.86,0.217,5.0,3.0
1029,Andrew Novak,Moderate,Positioning,21,0.315,0.238,5.0,5.0
1029,Andrew Novak,Calm,REMOVE,16,1.859,0.125,2.0,10.0
1029,Andrew Novak,Calm,Mixed,11,1.265,0.182,2.0,4.0
1029,Andrew Novak,Moderate,REMOVE,6,-1.152,0.333,2.0,0.0
1029,Andrew Novak,Tough,Open,4,-2.838,0.5,2.0,0.0
1029,Andrew Novak,Tough,Positioning,4,-3.555,0.5,2.0,0.0
1029,Andrew Novak,Tough,Survival,3,-0.003,0.0,0.0,0.0
1029,Andrew Novak,Calm,Elimination,2,3.195,0.0,0.0,1.0
1029,Andrew Novak,Tough,Closing,2,-1.13,0.0,0.0,0.0
1029,Andrew Novak,Moderate,Mixed,1,-1.76,0.0,0.0,0.0
1012,Andrew Putnam,Calm,Open,67,-0.88,0.388,26.0,10.0
1012,Andrew Putnam,Calm,Survival,51,-0.407,0.196,10.0,7.0
1012,Andrew Putnam,Calm,Positioning,47,-0.344,0.17,8.0,5.0
1012,Andrew Putnam,Moderate,Open,41,-0.479,0.268,11.0,6.0
1012,Andrew Putnam,Calm,Closing,41,-0.074,0.122,5.0,5.0
1012,Andrew Putnam,Moderate,Survival,38,-0.174,0.237,9.0,6.0
1012,Andrew Putnam,Moderate,Closing,26,-0.696,0.269,7.0,6.0
1012,Andrew Putnam,Calm,REMOVE,24,0.133,0.292,7.0,7.0
1012,Andrew Putnam,Moderate,Positioning,18,-0.32,0.222,4.0,2.0
1012,Andrew Putnam,Calm,Mixed,8,-1.769,0.375,3.0,1.0
1012,Andrew Putnam,Moderate,REMOVE,5,0.806,0.0,0.0,2.0
1012,Andrew Putnam,Calm,Elimination,4,-1.055,0.25,1.0,0.0
1012,Andrew Putnam,Tough,Open,4,1.22,0.0,0.0,2.0
1012,Andrew Putnam,Tough,Survival,3,-0.8,0.0,0.0,0.0
1012,Andrew Putnam,Tough,Positioning,3,-0.43,0.0,0.0,0.0
1012,Andrew Putnam,Moderate,Mixed,1,3.24,0.0,0.0,1.0
1012,Andrew Putnam,Tough,Closing,1,6.59,0.0,0.0,1.0
2065,Andrew Stephens,Calm,Open,1,6.82,0.0,0.0,1.0
2065,Andrew Stephens,Moderate,Survival,1,6.71,0.0,0.0,1.0
1593,Andrew Svoboda,Calm,Survival,4,-0.68,0.25,1.0,1.0
1593,Andrew Svoboda,Calm,Open,4,-0.26,0.25,1.0,0.0
1593,Andrew Svoboda,Calm,Closing,1,2.41,0.0,0.0,1.0
1593,Andrew Svoboda,Moderate,Positioning,1,5.18,0.0,0.0,1.0
2311,Andrew Walker,Calm,Survival,1,4.98,0.0,0.0,1.0
2311,Andrew Walker,Calm,Open,1,10.53,0.0,0.0,1.0
1530,Andrew Wilson,Calm,Open,4,-1.985,0.5,2.0,0.0
1530,Andrew Wilson,Calm,REMOVE,4,0.205,0.25,1.0,2.0
1530,Andrew Wilson,Calm,Survival,3,1.527,0.0,0.0,1.0
1530,Andrew Wilson,Calm,Closing,1,-0.56,0.0,0.0,0.0
1530,Andrew Wilson,Moderate,Survival,1,1.71,0.0,0.0,0.0
1530,Andrew Wilson,Calm,Positioning,1,4.68,0.0,0.0,1.0
2318,Andrew Zielinski,Tough,Survival,1,4.16,0.0,0.0,1.0
2318,Andrew Zielinski,Moderate,Open,1,4.66,0.0,0.0,1.0
1647,Andy Ogletree,Calm,Survival,2,2.95,0.0,0.0,2.0
1647,Andy Ogletree,Calm,Open,2,-1.295,0.5,1.0,0.0
1647,Andy Ogletree,Moderate,Survival,1,-1.03,0.0,0.0,0.0
1647,Andy Ogletree,Calm,Positioning,1,6.56,0.0,0.0,1.0
1647,Andy Ogletree,Moderate,Open,1,1.55,0.0,0.0,0.0
1647,Andy Ogletree,Moderate,Closing,1,3.85,0.0,0.0,1.0
2203,Andy Spencer,Calm,Open,1,5.37,0.0,0.0,1.0
2203,Andy Spencer,Calm,Survival,1,4.86,0.0,0.0,1.0
1482,Andy Sullivan,Calm,REMOVE,5,1.07,0.2,1.0,3.0
1482,Andy Sullivan,Calm,Survival,3,-0.98,0.667,2.0,1.0
1482,Andy Sullivan,Calm,Open,3,-2.92,0.667,2.0,0.0
1482,Andy Sullivan,Calm,Closing,2,0.59,0.0,0.0,0.0
1482,Andy Sullivan,Calm,Positioning,2,-0.86,0.0,0.0,0.0
1482,Andy Sullivan,Moderate,Survival,1,0.43,0.0,0.0,0.0
1482,Andy Sullivan,Moderate,Open,1,0.24,0.0,0.0,0.0
2153,Andy Zhang,Calm,Survival,1,2.19,0.0,0.0,1.0
2153,Andy Zhang,Moderate,Open,1,-1.34,0.0,0.0,0.0
1542,Angel Ayora,Calm,Closing,3,1.367,0.0,0.0,1.0
1542,Angel Ayora,Calm,Open,3,-3.15,1.0,3.0,0.0
1542,Angel Ayora,Calm,Positioning,3,1.873,0.0,0.0,1.0
1542,Angel Ayora,Calm,Survival,3,2.217,0.0,0.0,1.0
1472,Angel Hidalgo,Moderate,Survival,3,4.51,0.0,0.0,3.0
1472,Angel Hidalgo,Calm,Open,3,-1.92,0.667,2.0,1.0
1472,Angel Hidalgo,Calm,Survival,3,-0.313,0.667,2.0,1.0
1472,Angel Hidalgo,Moderate,Open,3,1.527,0.333,1.0,2.0
1472,Angel Hidalgo,Calm,Closing,2,-0.195,0.0,0.0,0.0
1472,Angel Hidalgo,Calm,REMOVE,2,-0.885,0.5,1.0,1.0
1472,Angel Hidalgo,Calm,Positioning,1,-0.32,0.0,0.0,0.0
1472,Angel Hidalgo,Moderate,Positioning,1,1.09,0.0,0.0,0.0
2231,Angelo Giantsopoulos,Calm,Survival,1,2.86,0.0,0.0,1.0
2231,Angelo Giantsopoulos,Calm,Open,1,7.37,0.0,0.0,1.0
1325,Anirban Lahiri,Calm,Open,11,0.308,0.273,3.0,2.0
1325,Anirban Lahiri,Moderate,Open,8,-1.445,0.375,3.0,0.0
1325,Anirban Lahiri,Moderate,Survival,8,-0.534,0.25,2.0,0.0
1325,Anirban Lahiri,Calm,Survival,8,0.291,0.25,2.0,2.0
1325,Anirban Lahiri,Calm,Closing,6,-0.65,0.333,2.0,1.0
1325,Anirban Lahiri,Calm,Positioning,5,1.316,0.0,0.0,2.0
1325,Anirban Lahiri,Moderate,Closing,4,1.945,0.25,1.0,2.0
1325,Anirban Lahiri,Tough,Positioning,2,-3.92,1.0,2.0,0.0
1325,Anirban Lahiri,Moderate,Positioning,2,-0.12,0.5,1.0,1.0
1325,Anirban Lahiri,Calm,Mixed,2,-2.185,1.0,2.0,0.0
1325,Anirban Lahiri,Moderate,REMOVE,1,0.88,0.0,0.0,0.0
1325,Anirban Lahiri,Calm,REMOVE,1,0.39,0.0,0.0,0.0
2230,Anson Cabello,Moderate,Open,1,7.68,0.0,0.0,1.0
2230,Anson Cabello,Tough,Survival,1,1.04,0.0,0.0,0.0
2420,Anthony Cordes,Calm,Open,1,6.43,0.0,0.0,1.0
2420,Anthony Cordes,Moderate,Survival,1,5.29,0.0,0.0,1.0
2208,Anthony Maccaglia,Moderate,Survival,1,4.51,0.0,0.0,1.0
2208,Anthony Maccaglia,Calm,Open,1,1.62,0.0,0.0,0.0
1875,Anthony Quayle,Moderate,Survival,1,-4.03,1.0,1.0,0.0
1875,Anthony Quayle,Calm,Closing,1,-2.67,1.0,1.0,0.0
1875,Anthony Quayle,Moderate,Open,1,0.55,0.0,0.0,0.0
1875,Anthony Quayle,Moderate,Positioning,1,-3.34,1.0,1.0,0.0
1259,Antoine Rozner,Calm,Survival,14,-1.762,0.5,7.0,1.0
1259,Antoine Rozner,Calm,Open,14,-0.609,0.357,5.0,2.0
1259,Antoine Rozner,Calm,Positioning,12,-0.275,0.25,3.0,3.0
1259,Antoine Rozner,Calm,Closing,11,1.701,0.0,0.0,5.0
1259,Antoine Rozner,Moderate,Open,11,-1.139,0.545,6.0,2.0
1259,Antoine Rozner,Moderate,Survival,7,0.814,0.286,2.0,3.0
1259,Antoine Rozner,Moderate,Closing,7,1.994,0.0,0.0,4.0
1259,Antoine Rozner,Moderate,Positioning,5,-0.32,0.2,1.0,1.0
1259,Antoine Rozner,Tough,Survival,2,-1.315,0.5,1.0,0.0
1259,Antoine Rozner,Calm,Mixed,2,6.815,0.0,0.0,2.0
1259,Antoine Rozner,Tough,Positioning,2,1.54,0.0,0.0,0.0
1259,Antoine Rozner,Tough,Closing,1,4.59,0.0,0.0,1.0
1259,Antoine Rozner,Calm,REMOVE,1,1.01,0.0,0.0,0.0
2202,Aram Yenidjeian,Calm,Open,1,8.42,0.0,0.0,1.0
2202,Aram Yenidjeian,Calm,Survival,1,8.15,0.0,0.0,1.0
1387,Arjun Atwal,Moderate,Open,7,1.364,0.143,1.0,4.0
1387,Arjun Atwal,Calm,Open,7,3.077,0.0,0.0,4.0
1387,Arjun Atwal,Calm,Survival,6,1.825,0.0,0.0,3.0
1387,Arjun Atwal,Moderate,Survival,6,2.227,0.0,0.0,3.0
1387,Arjun Atwal,Calm,REMOVE,2,-7.885,1.0,2.0,0.0
1387,Arjun Atwal,Moderate,Positioning,1,0.09,0.0,0.0,0.0
1387,Arjun Atwal,Calm,Mixed,1,3.69,0.0,0.0,1.0
1387,Arjun Atwal,Calm,Closing,1,2.17,0.0,0.0,1.0
1387,Arjun Atwal,Tough,Positioning,1,-0.04,0.0,0.0,0.0
1387,Arjun Atwal,Moderate,Closing,1,3.64,0.0,0.0,1.0
1387,Arjun Atwal,Moderate,Mixed,1,4.24,0.0,0.0,1.0
1387,Arjun Atwal,Moderate,REMOVE,1,-2.54,1.0,1.0,0.0
1911,Armando Favela,Calm,Survival,2,2.685,0.0,0.0,1.0
1911,Armando Favela,Moderate,Open,1,0.79,0.0,0.0,0.0
1911,Armando Favela,Calm,Open,1,-0.16,0.0,0.0,0.0
2376,Ashley Chesters,Moderate,Survival,1,-0.03,0.0,0.0,0.0
2376,Ashley Chesters,Moderate,Open,1,1.55,0.0,0.0,0.0
1649,Ashton McCulloch,Calm,Survival,4,1.505,0.25,1.0,2.0
1649,Ashton McCulloch,Calm,Open,3,3.397,0.0,0.0,1.0
1649,Ashton McCulloch,Moderate,Open,1,1.01,0.0,0.0,0.0
1458,Ashun Wu,Calm,REMOVE,6,-0.325,0.167,1.0,1.0
1458,Ashun Wu,Moderate,Positioning,3,1.073,0.0,0.0,1.0
1458,Ashun Wu,Calm,Open,2,2.21,0.5,1.0,1.0
1458,Ashun Wu,Moderate,Closing,2,3.34,0.0,0.0,2.0
1458,Ashun Wu,Moderate,Open,2,-1.26,0.5,1.0,0.0
1458,Ashun Wu,Calm,Survival,2,-0.17,0.0,0.0,0.0
1458,Ashun Wu,Tough,Survival,1,-0.79,0.0,0.0,0.0
1458,Ashun Wu,Calm,Closing,1,1.74,0.0,0.0,0.0
1458,Ashun Wu,Moderate,Survival,1,-4.57,1.0,1.0,0.0
1254,Augusto Núñez,Calm,Open,16,1.112,0.125,2.0,4.0
1254,Augusto Núñez,Moderate,Survival,15,-0.119,0.267,4.0,3.0
1254,Augusto Núñez,Moderate,Open,14,-1.178,0.5,7.0,2.0
1254,Augusto Núñez,Calm,Survival,12,1.393,0.167,2.0,5.0
1254,Augusto Núñez,Calm,REMOVE,9,0.739,0.222,2.0,4.0
1254,Augusto Núñez,Calm,Positioning,7,2.173,0.143,1.0,3.0
1254,Augusto Núñez,Calm,Closing,6,1.428,0.0,0.0,2.0
1254,Augusto Núñez,Moderate,Closing,5,1.036,0.2,1.0,2.0
1254,Augusto Núñez,Moderate,Positioning,3,-0.863,0.333,1.0,0.0
1254,Augusto Núñez,Calm,Mixed,2,-1.185,0.5,1.0,0.0
1254,Augusto Núñez,Tough,Positioning,1,2.96,0.0,0.0,1.0
1254,Augusto Núñez,Moderate,Mixed,1,1.24,0.0,0.0,0.0
1254,Augusto Núñez,Moderate,REMOVE,1,2.46,0.0,0.0,1.0
1254,Augusto Núñez,Tough,Closing,1,1.15,0.0,0.0,0.0
2341,Austen Christiansen,Calm,Open,1,3.56,0.0,0.0,1.0
2341,Austen Christiansen,Calm,Survival,1,-3.24,1.0,1.0,0.0
1650,Austen Truslow,Calm,Survival,2,1.7,0.0,0.0,1.0
1650,Austen Truslow,Moderate,Open,2,2.805,0.0,0.0,1.0
1650,Austen Truslow,Moderate,Survival,2,7.01,0.0,0.0,2.0
1650,Austen Truslow,Calm,Open,2,0.91,0.0,0.0,1.0
2200,Austin Connelly,Moderate,Survival,1,-0.73,0.0,0.0,0.0
2200,Austin Connelly,Calm,Open,1,9.42,0.0,0.0,1.0
1143,Austin Cook,Calm,Open,45,1.455,0.156,7.0,20.0
1143,Austin Cook,Moderate,Survival,34,1.23,0.147,5.0,13.0
1143,Austin Cook,Calm,Survival,33,0.376,0.242,8.0,10.0
1143,Austin Cook,Moderate,Open,29,0.342,0.138,4.0,6.0
1143,Austin Cook,Calm,REMOVE,19,-0.012,0.421,8.0,8.0
1143,Austin Cook,Calm,Closing,18,0.579,0.111,2.0,4.0
1143,Austin Cook,Calm,Positioning,13,1.442,0.231,3.0,5.0
1143,Austin Cook,Moderate,Positioning,8,0.27,0.0,0.0,1.0
1143,Austin Cook,Moderate,Closing,7,-1.514,0.571,4.0,2.0
1143,Austin Cook,Calm,Mixed,5,-1.394,0.6,3.0,0.0
1143,Austin Cook,Tough,Survival,2,2.695,0.0,0.0,2.0
1143,Austin Cook,Moderate,REMOVE,2,2.67,0.5,1.0,1.0
1143,Austin Cook,Tough,Positioning,2,-1.405,0.5,1.0,0.0
1143,Austin Cook,Moderate,Mixed,1,-0.76,0.0,0.0,0.0
1143,Austin Cook,Tough,Open,1,4.17,0.0,0.0,1.0
1602,Austin Duncan,Calm,REMOVE,3,0.503,0.333,1.0,1.0
1602,Austin Duncan,Calm,Open,2,0.5,0.0,0.0,0.0
1602,Austin Duncan,Moderate,Survival,1,5.97,0.0,0.0,1.0
1602,Austin Duncan,Moderate,REMOVE,1,-0.92,0.0,0.0,0.0
1602,Austin Duncan,Moderate,Closing,1,2.57,0.0,0.0,1.0
1602,Austin Duncan,Calm,Positioning,1,0.04,0.0,0.0,0.0
1602,Austin Duncan,Calm,Survival,1,-1.61,0.0,0.0,0.0
1071,Austin Eckroat,Calm,Open,56,-0.54,0.321,18.0,8.0
1071,Austin Eckroat,Calm,Positioning,38,0.396,0.158,6.0,13.0
1071,Austin Eckroat,Calm,Survival,38,-1.275,0.421,16.0,2.0
1071,Austin Eckroat,Moderate,Open,35,-0.373,0.257,9.0,8.0
1071,Austin Eckroat,Calm,Closing,34,-0.196,0.147,5.0,7.0
1071,Austin Eckroat,Moderate,Survival,32,-0.208,0.219,7.0,3.0
1071,Austin Eckroat,Moderate,Closing,22,0.184,0.227,5.0,4.0
1071,Austin Eckroat,Moderate,Positioning,18,0.114,0.222,4.0,3.0
1071,Austin Eckroat,Calm,REMOVE,10,0.145,0.2,2.0,3.0
1071,Austin Eckroat,Calm,Mixed,9,1.338,0.222,2.0,4.0
1071,Austin Eckroat,Moderate,REMOVE,5,1.198,0.0,0.0,1.0
1071,Austin Eckroat,Tough,Survival,4,0.502,0.0,0.0,1.0
1071,Austin Eckroat,Tough,Open,3,-1.353,0.333,1.0,0.0
1071,Austin Eckroat,Tough,Positioning,2,0.415,0.0,0.0,0.0
1071,Austin Eckroat,Calm,Elimination,2,1.195,0.5,1.0,1.0
1071,Austin Eckroat,Moderate,Mixed,1,0.24,0.0,0.0,0.0
1071,Austin Eckroat,Tough,Closing,1,5.15,0.0,0.0,1.0
1701,Austin Greaser,Moderate,Open,2,-0.3,0.0,0.0,0.0
1701,Austin Greaser,Moderate,Survival,2,0.56,0.0,0.0,1.0
1701,Austin Greaser,Calm,Survival,1,0.92,0.0,0.0,0.0
1701,Austin Greaser,Moderate,Closing,1,6.91,0.0,0.0,1.0
1701,Austin Greaser,Calm,Open,1,3.37,0.0,0.0,1.0
1701,Austin Greaser,Moderate,Positioning,1,2.47,0.0,0.0,1.0
1625,Austin Hitt,Calm,REMOVE,7,0.333,0.286,2.0,2.0
1625,Austin Hitt,Calm,Open,1,4.53,0.0,0.0,1.0
1625,Austin Hitt,Moderate,REMOVE,1,-1.92,0.0,0.0,0.0
1625,Austin Hitt,Calm,Survival,1,2.98,0.0,0.0,1.0
2198,Austin Hurt,Moderate,Survival,1,8.29,0.0,0.0,1.0
2198,Austin Hurt,Moderate,Open,1,5.17,0.0,0.0,1.0
1116,Austin Smotherman,Calm,Open,45,-0.158,0.222,10.0,8.0
1116,Austin Smotherman,Calm,Survival,35,0.724,0.229,8.0,11.0
1116,Austin Smotherman,Moderate,Survival,33,0.102,0.182,6.0,6.0
1116,Austin Smotherman,Moderate,Open,30,-1.034,0.4,12.0,4.0
1116,Austin Smotherman,Calm,Positioning,29,0.77,0.138,4.0,10.0
1116,Austin Smotherman,Calm,Closing,25,-0.011,0.16,4.0,5.0
1116,Austin Smotherman,Moderate,Closing,18,0.564,0.222,4.0,5.0
1116,Austin Smotherman,Calm,REMOVE,12,1.287,0.083,1.0,5.0
1116,Austin Smotherman,Moderate,Positioning,12,0.729,0.083,1.0,1.0
1116,Austin Smotherman,Calm,Mixed,6,-1.213,0.5,3.0,0.0
1116,Austin Smotherman,Tough,Positioning,3,0.42,0.333,1.0,1.0
1116,Austin Smotherman,Tough,Closing,2,1.17,0.0,0.0,0.0
1116,Austin Smotherman,Moderate,REMOVE,2,3.17,0.0,0.0,1.0
1116,Austin Smotherman,Tough,Survival,1,-0.96,0.0,0.0,0.0
1116,Austin Smotherman,Moderate,Mixed,1,10.24,0.0,0.0,1.0
1116,Austin Smotherman,Tough,Open,1,1.17,0.0,0.0,0.0
2267,Austin Wylie,Calm,Survival,1,3.77,0.0,0.0,1.0
2267,Austin Wylie,Calm,Open,1,4.84,0.0,0.0,1.0
2229,BJ Doucett,Calm,Open,1,2.98,0.0,0.0,1.0
2229,BJ Doucett,Calm,Survival,1,6.52,0.0,0.0,1.0
1648,Barclay Brown,Calm,REMOVE,2,-10.385,1.0,2.0,0.0
1648,Barclay Brown,Moderate,Open,1,-5.45,1.0,1.0,0.0
1648,Barclay Brown,Calm,Survival,1,0.7,0.0,0.0,0.0
1648,Barclay Brown,Calm,Open,1,-2.09,1.0,1.0,0.0
1648,Barclay Brown,Moderate,Survival,1,-3.03,1.0,1.0,0.0
1648,Barclay Brown,Calm,Closing,1,5.33,0.0,0.0,1.0
1648,Barclay Brown,Moderate,Positioning,1,5.66,0.0,0.0,1.0
1755,Barend Botha,Calm,REMOVE,3,0.837,0.333,1.0,1.0
1755,Barend Botha,Moderate,REMOVE,1,-0.92,0.0,0.0,0.0
